,Air_name,Departure_time,Arrival_time,Duration,Total_stops,Price
0,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
1,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,953"
2,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,953"
3,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,953"
4,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,953"
5,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,953"
6,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,953"
7,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,953"
8,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,953"
9,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,953"
10,Go First,07:00,09:10,2h 10m,Non Stop,"5,954"
11,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
12,Go First,22:30,00:40,2h 10m,Non Stop,"5,954"
13,Go First,02:40,04:55,2h 15m,Non Stop,"5,954"
14,Go First,19:40,21:55,2h 15m,Non Stop,"5,954"
15,Go First,21:00,23:15,2h 15m,Non Stop,"5,954"
16,Go First,10:30,12:50,2h 20m,Non Stop,"5,954"
17,Go First,15:00,17:30,2h 30m,Non Stop,"5,954"
18,Go First,17:55,20:25,2h 30m,Non Stop,"5,954"
19,Go First,09:10,16:15,7h 05m,Non Stop,"5,954"
20,Air India,07:00,09:05,2h 05m,Non Stop,"5,955"
21,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,955"
22,Air India,08:00,10:10,2h 10m,Non Stop,"5,955"
23,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,955"
24,Air India,10:40,12:50,2h 10m,Non Stop,"5,955"
25,Air India,07:00,08:55,1h 55m,Non Stop,"4,919"
26,Air India,08:00,10:15,2h 15m,Non Stop,"4,919"
27,Air India,10:00,12:15,2h 15m,Non Stop,"4,919"
28,Air India,19:00,21:15,2h 15m,Non Stop,"4,919"
29,Air India,15:25,19:20,3h 55m,Non Stop,"4,919"
30,Air India,07:05,11:10,4h 05m,Non Stop,"4,919"
31,Air India,18:00,20:30,2h 30m,Non Stop,"5,404"
32,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,941"
33,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,941"
34,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,941"
35,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,941"
36,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,941"
37,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,941"
38,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,941"
39,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,941"
40,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,941"
41,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,941"
42,Go First,06:00,08:10,2h 10m,Non Stop,"5,942"
43,Go First,08:00,10:10,2h 10m,Non Stop,"5,942"
44,Go First,13:30,15:40,2h 10m,Non Stop,"5,942"
45,Go First,18:00,20:10,2h 10m,Non Stop,"5,942"
46,Go First,22:40,00:50,2h 10m,Non Stop,"5,942"
47,Go First,09:55,12:10,2h 15m,Non Stop,"5,942"
48,Go First,12:15,14:30,2h 15m,Non Stop,"5,942"
49,Go First,21:15,23:30,2h 15m,Non Stop,"5,942"
50,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
51,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
52,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
53,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,953"
54,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,953"
55,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,953"
56,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,953"
57,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,953"
58,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,953"
59,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,953"
60,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,954"
61,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,954"
62,Go First,07:00,09:10,2h 10m,Non Stop,"5,954"
63,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
64,Go First,22:30,00:40,2h 10m,Non Stop,"5,954"
65,Go First,02:40,04:55,2h 15m,Non Stop,"5,954"
66,Go First,19:40,21:55,2h 15m,Non Stop,"5,954"
67,Go First,21:00,23:15,2h 15m,Non Stop,"5,954"
68,Go First,10:30,12:50,2h 20m,Non Stop,"5,954"
69,Go First,15:00,17:30,2h 30m,Non Stop,"5,954"
70,Go First,17:55,20:25,2h 30m,Non Stop,"5,955"
71,Go First,09:10,16:15,7h 05m,Non Stop,"5,955"
72,Air India,07:00,09:05,2h 05m,Non Stop,"5,955"
73,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,955"
74,Air India,08:00,10:10,2h 10m,Non Stop,"5,955"
75,IndiGo,08:10,10:20,2h 10m,Non Stop,"4,919"
76,Air India,10:40,12:50,2h 10m,Non Stop,"4,919"
77,Air India,07:00,08:55,1h 55m,Non Stop,"4,919"
78,Air India,08:00,10:15,2h 15m,Non Stop,"4,919"
79,Air India,10:00,12:15,2h 15m,Non Stop,"4,919"
80,Air India,19:00,21:15,2h 15m,Non Stop,"4,919"
81,Air India,15:25,19:20,3h 55m,Non Stop,"5,404"
82,Air India,07:05,11:10,4h 05m,Non Stop,"5,941"
83,Air India,18:00,20:30,2h 30m,Non Stop,"5,941"
84,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,941"
85,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,941"
86,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,941"
87,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,941"
88,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,941"
89,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,941"
90,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,941"
91,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,941"
92,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,942"
93,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,942"
94,Go First,06:00,08:10,2h 10m,Non Stop,"5,942"
95,Go First,08:00,10:10,2h 10m,Non Stop,"5,942"
96,Go First,13:30,15:40,2h 10m,Non Stop,"5,942"
97,Go First,18:00,20:10,2h 10m,Non Stop,"5,942"
98,Go First,22:40,00:50,2h 10m,Non Stop,"5,942"
99,Go First,09:55,12:10,2h 15m,Non Stop,"5,942"
100,Go First,12:15,14:30,2h 15m,Non Stop,"5,953"
101,Go First,21:15,23:30,2h 15m,Non Stop,"5,953"
102,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
103,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
104,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
105,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,953"
106,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,953"
107,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,953"
108,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,953"
109,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,953"
110,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,954"
111,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,954"
112,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,954"
113,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,954"
114,Go First,07:00,09:10,2h 10m,Non Stop,"5,954"
115,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
116,Go First,22:30,00:40,2h 10m,Non Stop,"5,954"
117,Go First,02:40,04:55,2h 15m,Non Stop,"5,954"
118,Go First,19:40,21:55,2h 15m,Non Stop,"5,954"
119,Go First,21:00,23:15,2h 15m,Non Stop,"5,954"
120,Go First,10:30,12:50,2h 20m,Non Stop,"5,955"
121,Go First,15:00,17:30,2h 30m,Non Stop,"5,955"
122,Go First,17:55,20:25,2h 30m,Non Stop,"5,955"
123,Go First,09:10,16:15,7h 05m,Non Stop,"5,955"
124,Air India,07:00,09:05,2h 05m,Non Stop,"5,955"
125,IndiGo,06:30,08:40,2h 10m,Non Stop,"4,919"
126,Air India,08:00,10:10,2h 10m,Non Stop,"4,919"
127,IndiGo,08:10,10:20,2h 10m,Non Stop,"4,919"
128,Air India,10:40,12:50,2h 10m,Non Stop,"4,919"
129,Air India,07:00,08:55,1h 55m,Non Stop,"4,919"
130,Air India,08:00,10:15,2h 15m,Non Stop,"4,919"
131,Air India,10:00,12:15,2h 15m,Non Stop,"5,404"
132,Air India,19:00,21:15,2h 15m,Non Stop,"5,941"
133,Air India,15:25,19:20,3h 55m,Non Stop,"5,941"
134,Air India,07:05,11:10,4h 05m,Non Stop,"5,941"
135,Air India,18:00,20:30,2h 30m,Non Stop,"5,941"
136,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,941"
137,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,941"
138,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,941"
139,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,941"
140,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,941"
141,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,941"
142,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,942"
143,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,942"
144,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,942"
145,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,942"
146,Go First,06:00,08:10,2h 10m,Non Stop,"5,942"
147,Go First,08:00,10:10,2h 10m,Non Stop,"5,942"
148,Go First,13:30,15:40,2h 10m,Non Stop,"5,942"
149,Go First,18:00,20:10,2h 10m,Non Stop,"5,942"
150,Go First,22:40,00:50,2h 10m,Non Stop,"5,953"
151,Go First,09:55,12:10,2h 15m,Non Stop,"5,953"
152,Go First,12:15,14:30,2h 15m,Non Stop,"5,953"
153,Go First,21:15,23:30,2h 15m,Non Stop,"5,953"
154,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
155,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
156,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
157,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,953"
158,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,953"
159,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,953"
160,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,954"
161,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,954"
162,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,954"
163,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,954"
164,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,954"
165,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,954"
166,Go First,07:00,09:10,2h 10m,Non Stop,"5,954"
167,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
168,Go First,22:30,00:40,2h 10m,Non Stop,"5,954"
169,Go First,02:40,04:55,2h 15m,Non Stop,"5,954"
170,Go First,19:40,21:55,2h 15m,Non Stop,"5,955"
171,Go First,21:00,23:15,2h 15m,Non Stop,"5,955"
172,Go First,10:30,12:50,2h 20m,Non Stop,"5,955"
173,Go First,15:00,17:30,2h 30m,Non Stop,"5,955"
174,Go First,17:55,20:25,2h 30m,Non Stop,"5,955"
175,Go First,09:10,16:15,7h 05m,Non Stop,"4,919"
176,Air India,07:00,09:05,2h 05m,Non Stop,"4,919"
177,IndiGo,06:30,08:40,2h 10m,Non Stop,"4,919"
178,Air India,08:00,10:10,2h 10m,Non Stop,"4,919"
179,IndiGo,08:10,10:20,2h 10m,Non Stop,"4,919"
180,Air India,10:40,12:50,2h 10m,Non Stop,"4,919"
181,Air India,07:00,08:55,1h 55m,Non Stop,"5,404"
182,Air India,08:00,10:15,2h 15m,Non Stop,"5,941"
183,Air India,10:00,12:15,2h 15m,Non Stop,"5,941"
184,Air India,19:00,21:15,2h 15m,Non Stop,"5,941"
185,Air India,15:25,19:20,3h 55m,Non Stop,"5,941"
186,Air India,07:05,11:10,4h 05m,Non Stop,"5,941"
187,Air India,18:00,20:30,2h 30m,Non Stop,"5,941"
188,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,941"
189,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,941"
190,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,941"
191,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,941"
192,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,942"
193,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,942"
194,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,942"
195,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,942"
196,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,942"
197,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,942"
198,Go First,06:00,08:10,2h 10m,Non Stop,"5,942"
199,Go First,08:00,10:10,2h 10m,Non Stop,"5,942"
200,Go First,13:30,15:40,2h 10m,Non Stop,"5,953"
201,Go First,18:00,20:10,2h 10m,Non Stop,"5,953"
202,Go First,22:40,00:50,2h 10m,Non Stop,"5,953"
203,Go First,09:55,12:10,2h 15m,Non Stop,"5,953"
204,Go First,12:15,14:30,2h 15m,Non Stop,"5,953"
205,Go First,21:15,23:30,2h 15m,Non Stop,"5,953"
206,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
207,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
208,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
209,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,953"
210,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,954"
211,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,954"
212,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,954"
213,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,954"
214,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,954"
215,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,954"
216,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,954"
217,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,954"
218,Go First,07:00,09:10,2h 10m,Non Stop,"5,954"
219,Go First,08:00,10:10,2h 10m,Non Stop,"5,954"
220,Go First,22:30,00:40,2h 10m,Non Stop,"5,955"
221,Go First,02:40,04:55,2h 15m,Non Stop,"5,955"
222,Go First,19:40,21:55,2h 15m,Non Stop,"5,955"
223,Go First,21:00,23:15,2h 15m,Non Stop,"5,955"
224,Go First,10:30,12:50,2h 20m,Non Stop,"5,955"
225,Go First,15:00,17:30,2h 30m,Non Stop,"4,919"
226,Go First,17:55,20:25,2h 30m,Non Stop,"4,919"
227,Go First,09:10,16:15,7h 05m,Non Stop,"4,919"
228,Air India,07:00,09:05,2h 05m,Non Stop,"4,919"
229,IndiGo,06:30,08:40,2h 10m,Non Stop,"4,919"
230,Air India,08:00,10:10,2h 10m,Non Stop,"4,919"
231,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,404"
232,Air India,10:40,12:50,2h 10m,Non Stop,"5,941"
233,Air India,07:00,08:55,1h 55m,Non Stop,"5,941"
234,Air India,08:00,10:15,2h 15m,Non Stop,"5,941"
235,Air India,10:00,12:15,2h 15m,Non Stop,"5,941"
236,Air India,19:00,21:15,2h 15m,Non Stop,"5,941"
237,Air India,15:25,19:20,3h 55m,Non Stop,"5,941"
238,Air India,07:05,11:10,4h 05m,Non Stop,"5,941"
239,Air India,18:00,20:30,2h 30m,Non Stop,"5,941"
240,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,941"
241,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,941"
242,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,942"
243,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,942"
244,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,942"
245,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,942"
246,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,942"
247,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,942"
248,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,942"
249,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,942"
250,Go First,06:00,08:10,2h 10m,Non Stop,"5,953"
251,Go First,08:00,10:10,2h 10m,Non Stop,"5,953"
252,Go First,13:30,15:40,2h 10m,Non Stop,"5,953"
253,Go First,18:00,20:10,2h 10m,Non Stop,"5,953"
254,Go First,22:40,00:50,2h 10m,Non Stop,"5,953"
255,Go First,09:55,12:10,2h 15m,Non Stop,"5,953"
256,Go First,12:15,14:30,2h 15m,Non Stop,"5,953"
257,Go First,21:15,23:30,2h 15m,Non Stop,"5,953"
258,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,953"
259,Air India,07:00,08:55,1h 55m,Non Stop,"5,953"
260,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
261,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,954"
262,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,954"
263,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,954"
264,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,954"
265,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,954"
266,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,954"
267,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,954"
268,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,954"
269,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,954"
270,Go First,07:00,09:10,2h 10m,Non Stop,"5,955"
271,Go First,08:00,10:10,2h 10m,Non Stop,"5,955"
272,Go First,22:30,00:40,2h 10m,Non Stop,"5,955"
273,Go First,02:40,04:55,2h 15m,Non Stop,"5,955"
274,Go First,19:40,21:55,2h 15m,Non Stop,"5,955"
275,Go First,21:00,23:15,2h 15m,Non Stop,"4,919"
276,Go First,10:30,12:50,2h 20m,Non Stop,"4,919"
277,Go First,15:00,17:30,2h 30m,Non Stop,"4,919"
278,Go First,17:55,20:25,2h 30m,Non Stop,"4,919"
279,Go First,09:10,16:15,7h 05m,Non Stop,"4,919"
280,Air India,07:00,09:05,2h 05m,Non Stop,"4,919"
281,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,404"
282,Air India,08:00,10:10,2h 10m,Non Stop,"5,941"
283,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,941"
284,Air India,10:40,12:50,2h 10m,Non Stop,"5,941"
285,Air India,07:00,08:55,1h 55m,Non Stop,"5,941"
286,Air India,08:00,10:15,2h 15m,Non Stop,"5,941"
287,Air India,10:00,12:15,2h 15m,Non Stop,"5,941"
288,Air India,19:00,21:15,2h 15m,Non Stop,"5,941"
289,Air India,15:25,19:20,3h 55m,Non Stop,"5,941"
290,Air India,07:05,11:10,4h 05m,Non Stop,"5,941"
291,Air India,18:00,20:30,2h 30m,Non Stop,"5,941"
292,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,942"
293,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,942"
294,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,942"
295,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,942"
296,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,942"
297,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,942"
298,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,942"
299,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,942"
300,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,953"
301,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,953"
302,Go First,06:00,08:10,2h 10m,Non Stop,"5,953"
303,Go First,08:00,10:10,2h 10m,Non Stop,"5,953"
304,Go First,13:30,15:40,2h 10m,Non Stop,"5,953"
305,Go First,18:00,20:10,2h 10m,Non Stop,"5,953"
306,Go First,22:40,00:50,2h 10m,Non Stop,"5,953"
307,Go First,09:55,12:10,2h 15m,Non Stop,"5,953"
308,Go First,12:15,14:30,2h 15m,Non Stop,"5,953"
309,Go First,21:15,23:30,2h 15m,Non Stop,"5,953"
310,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
311,Air India,07:00,08:55,1h 55m,Non Stop,"5,954"
312,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
313,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,954"
314,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,954"
315,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,954"
316,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,954"
317,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,954"
318,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,954"
319,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,954"
320,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,955"
321,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,955"
322,Go First,07:00,09:10,2h 10m,Non Stop,"5,955"
323,Go First,08:00,10:10,2h 10m,Non Stop,"5,955"
324,Go First,22:30,00:40,2h 10m,Non Stop,"5,955"
325,Go First,02:40,04:55,2h 15m,Non Stop,"4,919"
326,Go First,19:40,21:55,2h 15m,Non Stop,"4,919"
327,Go First,21:00,23:15,2h 15m,Non Stop,"4,919"
328,Go First,10:30,12:50,2h 20m,Non Stop,"4,919"
329,Go First,15:00,17:30,2h 30m,Non Stop,"4,919"
330,Go First,17:55,20:25,2h 30m,Non Stop,"4,919"
331,Go First,09:10,16:15,7h 05m,Non Stop,"5,404"
332,Air India,07:00,09:05,2h 05m,Non Stop,"5,941"
333,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,941"
334,Air India,08:00,10:10,2h 10m,Non Stop,"5,941"
335,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,941"
336,Air India,10:40,12:50,2h 10m,Non Stop,"5,941"
337,Air India,07:00,08:55,1h 55m,Non Stop,"5,941"
338,Air India,08:00,10:15,2h 15m,Non Stop,"5,941"
339,Air India,10:00,12:15,2h 15m,Non Stop,"5,941"
340,Air India,19:00,21:15,2h 15m,Non Stop,"5,941"
341,Air India,15:25,19:20,3h 55m,Non Stop,"5,941"
342,Air India,07:05,11:10,4h 05m,Non Stop,"5,942"
343,Air India,18:00,20:30,2h 30m,Non Stop,"5,942"
344,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,942"
345,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,942"
346,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,942"
347,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,942"
348,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,942"
349,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,942"
350,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,953"
351,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,953"
352,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,953"
353,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,953"
354,Go First,06:00,08:10,2h 10m,Non Stop,"5,953"
355,Go First,08:00,10:10,2h 10m,Non Stop,"5,953"
356,Go First,13:30,15:40,2h 10m,Non Stop,"5,953"
357,Go First,18:00,20:10,2h 10m,Non Stop,"5,953"
358,Go First,22:40,00:50,2h 10m,Non Stop,"5,953"
359,Go First,09:55,12:10,2h 15m,Non Stop,"5,953"
360,Go First,12:15,14:30,2h 15m,Non Stop,"5,954"
361,Go First,21:15,23:30,2h 15m,Non Stop,"5,954"
362,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
363,Air India,07:00,08:55,1h 55m,Non Stop,"5,954"
364,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
365,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,954"
366,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,954"
367,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,954"
368,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,954"
369,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,954"
370,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,955"
371,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,955"
372,Air Asia,18:35,07:15,12h 40m,Non Stop,"5,955"
373,Air Asia,22:10,12:25,14h 15m,Non Stop,"5,955"
374,Go First,07:00,09:10,2h 10m,Non Stop,"5,955"
375,Go First,08:00,10:10,2h 10m,Non Stop,"4,919"
376,Go First,22:30,00:40,2h 10m,Non Stop,"4,919"
377,Go First,02:40,04:55,2h 15m,Non Stop,"4,919"
378,Go First,19:40,21:55,2h 15m,Non Stop,"4,919"
379,Go First,21:00,23:15,2h 15m,Non Stop,"4,919"
380,Go First,10:30,12:50,2h 20m,Non Stop,"4,919"
381,Go First,15:00,17:30,2h 30m,Non Stop,"5,404"
382,Go First,17:55,20:25,2h 30m,Non Stop,"5,941"
383,Go First,09:10,16:15,7h 05m,Non Stop,"5,941"
384,Air India,07:00,09:05,2h 05m,Non Stop,"5,941"
385,IndiGo,06:30,08:40,2h 10m,Non Stop,"5,941"
386,Air India,08:00,10:10,2h 10m,Non Stop,"5,941"
387,IndiGo,08:10,10:20,2h 10m,Non Stop,"5,941"
388,Air India,10:40,12:50,2h 10m,Non Stop,"5,941"
389,Air India,07:00,08:55,1h 55m,Non Stop,"5,941"
390,Air India,08:00,10:15,2h 15m,Non Stop,"5,941"
391,Air India,10:00,12:15,2h 15m,Non Stop,"5,941"
392,Air India,19:00,21:15,2h 15m,Non Stop,"5,942"
393,Air India,15:25,19:20,3h 55m,Non Stop,"5,942"
394,Air India,07:05,11:10,4h 05m,Non Stop,"5,942"
395,Air India,18:00,20:30,2h 30m,Non Stop,"5,942"
396,Air Asia,21:20,02:50,5h 30m,Non Stop,"5,942"
397,Air Asia,08:20,14:00,5h 40m,Non Stop,"5,942"
398,Air Asia,04:45,10:55,6h 10m,Non Stop,"5,942"
399,Air Asia,21:20,03:35,6h 15m,Non Stop,"5,942"
400,Air Asia,02:35,08:55,6h 20m,Non Stop,"5,953"
401,Air Asia,17:50,01:00,7h 10m,Non Stop,"5,953"
402,Air Asia,08:20,16:15,7h 55m,Non Stop,"5,953"
403,Air Asia,23:35,10:55,11h 20m,Non Stop,"5,953"
404,Air Asia,02:35,14:05,11h 30m,Non Stop,"5,953"
405,Air Asia,21:20,08:55,11h 35m,Non Stop,"5,953"
406,Go First,06:00,08:10,2h 10m,Non Stop,"5,953"
407,Go First,08:00,10:10,2h 10m,Non Stop,"5,953"
408,Go First,13:30,15:40,2h 10m,Non Stop,"5,953"
409,Go First,18:00,20:10,2h 10m,Non Stop,"5,953"
410,Go First,22:40,00:50,2h 10m,Non Stop,"5,954"
411,Go First,09:55,12:10,2h 15m,Non Stop,"5,954"
412,Go First,12:15,14:30,2h 15m,Non Stop,"5,954"
413,Go First,21:15,23:30,2h 15m,Non Stop,"5,954"
414,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
415,Air India,07:00,08:55,1h 55m,Non Stop,"5,954"
416,Air Asia,14:40,22:25,7h 45m,Non Stop,"5,954"
417,Air Asia,21:25,06:45,9h 20m,Non Stop,"5,954"
418,Air Asia,21:25,07:15,9h 50m,Non Stop,"5,954"
419,Air Asia,20:45,06:45,10h 00m,Non Stop,"5,954"
420,Air Asia,20:45,07:15,10h 30m,Non Stop,"5,955"
421,Air Asia,09:35,20:35,11h 00m,Non Stop,"5,955"
422,Air Asia,18:35,06:45,12h 10m,Non Stop,"5,955"
423,Air Asia,08:00,20:35,12h 35m,Non Stop,"5,955"
